Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Comparison,Original_ID
MPHOSPH8,289.4011847625761,0.3483361809897746,0.22032307840618318,1.5810244823630732,0.11387244000198475,0.22900269067208337,Sarcoidosis_vs_Control,MPHOSPH8
MPHOSPH9,374.7506964032164,-0.1636073307316681,0.2963186002032534,-0.552133179015577,0.5808571113820817,0.7116035460474212,Sarcoidosis_vs_Control,MPHOSPH9
MPI,75.54352941943037,0.06596950741358423,0.3911607378107306,0.16865063652043893,0.8660714488069894,0.9169000290388676,Sarcoidosis_vs_Control,MPI
MPL,74.81306312889367,0.9379347254279652,0.7194403644474082,1.3037004479841485,0.19233573663289638,0.334288969851007,Sarcoidosis_vs_Control,MPL
MPND,15.841216138350495,-0.5218842714087748,0.8647106192776759,-0.6035363273839792,0.5461519563670378,0.6833255689948041,Sarcoidosis_vs_Control,MPND
MPO,37.59098890301748,2.80638799283988,0.66583123119716,4.214863859410761,2.4992890734742513e-05,0.00027744166368002317,Sarcoidosis_vs_Control,MPO
MPP1,7987.169541446146,2.3821146727567655,0.35132457328834493,6.7803816011516975,1.1985886987250274e-11,8.456043269505068e-10,Sarcoidosis_vs_Control,MPP1
MPP2,0.7725436701194284,-1.4885909294428994,4.06712969302992,-0.3660052768894942,0.7143611379909944,,Sarcoidosis_vs_Control,MPP2
MPP3,0.18769364552481568,0.1671438524126538,5.9375319239969215,0.028150392208778036,0.9775422028085199,,Sarcoidosis_vs_Control,MPP3
MPP4,0.0,,,,,,Sarcoidosis_vs_Control,MPP4
MPP5,39.018906897699296,-0.8206426649468248,0.47635584393734226,-1.72275133262513,0.08493350308423579,0.18547676200712973,Sarcoidosis_vs_Control,MPP5
MPP6,976.5389431948543,0.587676648516726,0.23807552639903107,2.4684462842759367,0.013570101711360801,0.04744823712733552,Sarcoidosis_vs_Control,MPP6
MPP7,336.6984096264965,-0.5158990847482382,0.3258396862392074,-1.5832911291520926,0.11335512388065401,0.22824699221634365,Sarcoidosis_vs_Control,MPP7
MPPE1,358.6172724722252,-0.003757558475183947,0.4020116922344628,-0.009346888530277993,0.9925423705387648,0.9960720375748201,Sarcoidosis_vs_Control,MPPE1
MPPED1,0.0868124317295991,0.4877380483346433,5.954393187957517,0.08191230120998237,0.934716452362472,,Sarcoidosis_vs_Control,MPPED1
MPPED2,3.519447144627411,-0.12170058448562514,1.3785427630066953,-0.08828205243353343,0.9296525033371127,,Sarcoidosis_vs_Control,MPPED2
MPST,67.67456329752588,-0.007970050013917186,0.41733610955266587,-0.019097436889561562,0.9847633761240452,0.9916154317295471,Sarcoidosis_vs_Control,MPST
MPV17,182.82836725861446,-0.8200657935473085,0.26020865317680114,-3.1515700324927596,0.0016239521372516897,0.008898511860853362,Sarcoidosis_vs_Control,MPV17
MPV17L,2.4446638620257914,-0.6653837258416527,2.0883379505622237,-0.3186187971456046,0.7500155977307623,,Sarcoidosis_vs_Control,MPV17L
MPV17L2,20.230436067333983,-0.8968325672161866,0.6683577010417788,-1.3418451913074103,0.17964619593941278,0.31757367382650026,Sarcoidosis_vs_Control,MPV17L2
MPZ,3.7846623442406013,0.9748297304296457,1.2658582362033863,0.7700939193265391,0.4412441827405299,,Sarcoidosis_vs_Control,MPZ
MPZL1,72.80563660372663,-0.250296478064969,0.4838234050624288,-0.5173302395998653,0.6049256481393324,0.7294520581344711,Sarcoidosis_vs_Control,MPZL1
MPZL2,34.95627893650127,0.04319080580627149,0.4195334045370123,0.1029496229363092,0.9180029534891574,0.9506500101313903,Sarcoidosis_vs_Control,MPZL2
MPZL3,386.10343120356595,0.7922400962477298,0.35413684801295325,2.2371015631187636,0.025279702833925773,0.07561989613176667,Sarcoidosis_vs_Control,MPZL3
MR1,77.15457453404916,-0.25794249905714856,0.3316460804493835,-0.7777643526123816,0.43670794664094637,0.5871318844310389,Sarcoidosis_vs_Control,MR1
MRAP,0.0,,,,,,Sarcoidosis_vs_Control,MRAP
MRAP2,0.23949061406790012,0.16714481240627788,5.445213718808817,0.030695730422651273,0.9755121961887627,,Sarcoidosis_vs_Control,MRAP2
MRAS,12.587857793558225,0.060750135512762204,0.726272487977178,0.08364647775928308,0.9333375124858162,0.9596059605555965,Sarcoidosis_vs_Control,MRAS
MRC1,10.587983845886782,-0.39811719385753436,0.9289480363906805,-0.428567775872989,0.6682378004995214,,Sarcoidosis_vs_Control,MRC1
MRC2,1.39853554331479,-2.351467716387627,3.618276140720142,-0.6498861957837239,0.5157657355630931,,Sarcoidosis_vs_Control,MRC2
MRE11A,332.19920714556037,0.08109060213501393,0.33573140073958335,0.24153416080944254,0.8091411435591932,0.88051342002786,Sarcoidosis_vs_Control,MRE11A
MREG,19.227215775354985,-0.8145443141881359,0.6703105812280608,-1.2151744832907572,0.224299550326732,0.37272093685973073,Sarcoidosis_vs_Control,MREG
MRFAP1,1367.8480110779217,0.28808968883063374,0.1406875565034006,2.0477268636311146,0.04058677008437717,0.10717230463246157,Sarcoidosis_vs_Control,MRFAP1
MRFAP1L1,643.5161078621657,-0.19960020879947513,0.16092991550377442,-1.2402927583392271,0.2148671299404924,0.3616791176212762,Sarcoidosis_vs_Control,MRFAP1L1
MRGPRD,4.321645253428119,-3.9783273761124676,3.4818740553227787,-1.1425822166171564,0.2532120925105019,,Sarcoidosis_vs_Control,MRGPRD
MRGPRE,0.09300139829874708,0.4877380483346433,5.954393187957517,0.08191230120998237,0.934716452362472,,Sarcoidosis_vs_Control,MRGPRE
MRGPRF,0.0,,,,,,Sarcoidosis_vs_Control,MRGPRF
MRGPRG,0.5829147568181436,-1.0504339163561895,3.9253173980447422,-0.2676048354406769,0.7890035085361897,,Sarcoidosis_vs_Control,MRGPRG
MRGPRX1,0.9668534214713409,-1.802002242343917,3.7445097444485174,-0.48123849724667006,0.6303470028547566,,Sarcoidosis_vs_Control,MRGPRX1
MRGPRX2,0.3402650810034394,-0.47231631280075465,4.267144674779101,-0.11068673522891631,0.9118647650937525,,Sarcoidosis_vs_Control,MRGPRX2
MRGPRX3,0.14564379130549227,0.4877380483346433,5.954393187957517,0.08191230120998237,0.934716452362472,,Sarcoidosis_vs_Control,MRGPRX3
MRGPRX4,0.1817137763136824,0.16714408789885452,5.820627875040175,0.02871581751783107,0.9770912410150949,,Sarcoidosis_vs_Control,MRGPRX4
MRI1,111.53226651456244,-0.2502338191992489,0.409850496337249,-0.6105490207662012,0.5414981810024411,0.679310009686103,Sarcoidosis_vs_Control,MRI1
MRM1,15.565455993286719,-0.4841554906567514,0.6797497557761409,-0.7122554830548496,0.4763065852413253,0.622934623358137,Sarcoidosis_vs_Control,MRM1
MRO,0.08786695355127458,0.4877380483346433,5.954393187957517,0.08191230120998237,0.934716452362472,,Sarcoidosis_vs_Control,MRO
MRP63,66.95522230550624,-2.667941193480625,0.7816136455282119,-3.4133759162784827,0.0006416336985135034,0.004191412725011821,Sarcoidosis_vs_Control,MRP63
MRPL1,79.83805756967215,0.3224938758892358,0.3839987205663403,0.8398305999915985,0.4010033737662607,0.554721333709994,Sarcoidosis_vs_Control,MRPL1
MRPL10,154.0126359450059,-0.7035771811200227,0.2632715238366211,-2.6724393541196,0.0075301984404918185,0.029679078210988703,Sarcoidosis_vs_Control,MRPL10
MRPL11,74.80015210748618,-0.019884063069724275,0.29569616146743594,-0.0672449144116267,0.9463867294893225,0.9668972303922218,Sarcoidosis_vs_Control,MRPL11
MRPL13,1.6820428684043836,-2.666243163021768,3.5181070011307822,-0.7578630104669328,0.44853299616888087,,Sarcoidosis_vs_Control,MRPL13
MRPL14,104.06086156963072,-0.504754512177559,0.3492069933498779,-1.4454307095500654,0.14833694269182637,0.2788388691266172,Sarcoidosis_vs_Control,MRPL14
MRPL15,60.94419391957634,0.27004598535956537,0.4583252511035207,0.5892016307401113,0.5557260233588001,0.6914721507577309,Sarcoidosis_vs_Control,MRPL15
MRPL16,124.1897344373953,-0.4789371488701854,0.29991908661715494,-1.5968878615636293,0.11029070602432275,0.2237127564425077,Sarcoidosis_vs_Control,MRPL16
MRPL17,55.26836519949461,-0.33198092698264436,0.3932298141237506,-0.8442414971062417,0.39853447019436516,0.5526554415003588,Sarcoidosis_vs_Control,MRPL17
MRPL18,176.1717585133045,-1.068624437383897,0.33626884099493753,-3.177887175695785,0.0014835246762467105,0.008257409539187804,Sarcoidosis_vs_Control,MRPL18
MRPL19,99.50148307331246,-0.8193787437961392,0.32385175580177905,-2.530104373735923,0.0114028600384254,0.04121533272934547,Sarcoidosis_vs_Control,MRPL19
MRPL2,50.74371186377239,-1.229651555194355,0.466964991179004,-2.6332842470475195,0.008456354311950019,0.03262314677829522,Sarcoidosis_vs_Control,MRPL2
MRPL20,320.9727577836853,-0.04821478841372699,0.27204981155350927,-0.1772277956687489,0.8593294634522719,0.9130306124933831,Sarcoidosis_vs_Control,MRPL20
MRPL21,112.40490829303171,-0.7279994888881863,0.3501830350718448,-2.0789113577099116,0.037625498601622745,0.10161767358920352,Sarcoidosis_vs_Control,MRPL21
MRPL22,86.87508291430392,0.529233593400669,0.29331627769781515,1.8043103422507778,0.07118266937412533,0.1633218983095667,Sarcoidosis_vs_Control,MRPL22
MRPL23,120.97071579341011,-0.35447024724890014,0.31076201617934046,-1.1406485631897036,0.25401619947878573,0.4058474574765924,Sarcoidosis_vs_Control,MRPL23
MRPL24,112.07259571911018,1.0514325042692085,0.31256860485297505,3.3638455300518033,0.0007686455140345535,0.004893666419865787,Sarcoidosis_vs_Control,MRPL24
MRPL27,59.816066742223214,-1.3686595500076655,0.4570255478923179,-2.9947112504313265,0.0027470475775051074,0.01345278657478423,Sarcoidosis_vs_Control,MRPL27
MRPL28,155.39309568019343,-0.1373609441949026,0.37141636215305956,-0.3698300834099942,0.7115090986582037,0.810959507720501,Sarcoidosis_vs_Control,MRPL28
MRPL3,386.54686283323144,0.23642785466094676,0.2281838705845502,1.0361286889177466,0.30014210966212596,0.45498328169922675,Sarcoidosis_vs_Control,MRPL3
MRPL30,283.1385469304497,0.02394250869717887,0.35630531985270486,0.06719660741264431,0.9464251859145691,0.9668972303922218,Sarcoidosis_vs_Control,MRPL30
MRPL32,229.5523358540056,-0.7097113807368346,0.2634070056695327,-2.694352714472713,0.007052548865484611,0.028350844584611925,Sarcoidosis_vs_Control,MRPL32
MRPL33,104.97957748198476,0.14240401865716748,0.2829597739261143,0.5032659472450371,0.614777304582283,0.7372482551604834,Sarcoidosis_vs_Control,MRPL33
MRPL34,50.09591985739513,-5.071593809289721,1.486626838464504,-3.4114773647757026,0.0006461186557693912,0.004208532825346155,Sarcoidosis_vs_Control,MRPL34
MRPL35,34.85226772678383,-1.019849467488999,0.5474705444139537,-1.8628389744341571,0.06248492477997475,0.14820967239259403,Sarcoidosis_vs_Control,MRPL35
MRPL36,110.28695460572332,0.16008321682173765,0.2776407111224038,0.5765840901882778,0.5642204493063129,0.6973525053946852,Sarcoidosis_vs_Control,MRPL36
MRPL37,168.4895952735876,1.2838831176338183,0.2384288457120569,5.384764220954724,7.253967308132982e-08,1.8277406913885067e-06,Sarcoidosis_vs_Control,MRPL37
MRPL38,52.14412303947809,-1.169256780522638,0.4749649115500466,-2.4617750745139717,0.013825133762192802,0.048072803055035994,Sarcoidosis_vs_Control,MRPL38
MRPL39,143.8560143686007,0.11099005792546755,0.3409403012691657,0.3255410331729691,0.7447716323467353,0.8355180069499053,Sarcoidosis_vs_Control,MRPL39
MRPL4,23.0764474928099,-6.409013245458255,3.4294788348939713,-1.8688009327389248,0.06165051505944767,0.1467238064497249,Sarcoidosis_vs_Control,MRPL4
MRPL40,98.16876392814682,0.7300695408584238,0.2722577688403869,2.6815379556218737,0.0073284600447882245,0.028995323163536445,Sarcoidosis_vs_Control,MRPL40
MRPL42,167.12361298462224,0.5930288486346428,0.4712550998902502,1.2584030364292127,0.20824603433915567,0.3543918642575591,Sarcoidosis_vs_Control,MRPL42
MRPL43,92.40022163376558,-0.7005597069249325,0.34793881893944373,-2.0134565871675845,0.04406661767864289,0.11414042688309338,Sarcoidosis_vs_Control,MRPL43
MRPL44,121.61015512329084,0.5532124636447723,0.31787725538797407,1.740333585583429,0.08180045994814371,0.18059135378342384,Sarcoidosis_vs_Control,MRPL44
MRPL45,66.38431344112789,-0.3180851558134177,0.3456305237657433,-0.9203040065668651,0.35741391594252725,0.5123159724646664,Sarcoidosis_vs_Control,MRPL45
MRPL46,128.17387007956202,0.7173744035464354,0.2576053433041553,2.784780759378231,0.005356392658695671,0.0228593422802861,Sarcoidosis_vs_Control,MRPL46
MRPL47,234.55161224464283,-0.4580125005266766,0.29922711523567275,-1.5306517264183883,0.12585549038246072,0.246813199346285,Sarcoidosis_vs_Control,MRPL47
MRPL48,65.57790127476841,-0.9976841942473992,0.4360100018006911,-2.2882140091443604,0.022125061280312167,0.06845575205861093,Sarcoidosis_vs_Control,MRPL48
MRPL49,86.34674138792924,-0.2806244572966028,0.4337872314278015,-0.646917283325591,0.5176854793572838,0.6576965324687698,Sarcoidosis_vs_Control,MRPL49
MRPL50,237.5222110782819,-0.6311103110064008,0.2088045832922738,-3.022492615130988,0.0025070219979996195,0.01252179836876978,Sarcoidosis_vs_Control,MRPL50
MRPL51,154.55761301379465,-0.6798571085240305,0.26959665755811113,-2.5217564441706344,0.011677052667529329,0.04199115097847868,Sarcoidosis_vs_Control,MRPL51
MRPL52,43.71891619179001,0.978689290939093,0.4312563416441664,2.269391070767415,0.023244554710643815,0.07102992246176161,Sarcoidosis_vs_Control,MRPL52
MRPL53,352.16502992787093,1.0991478445508283,0.28464751718009806,3.8614348561325804,0.00011272306935109851,0.0009848436585411765,Sarcoidosis_vs_Control,MRPL53
MRPL54,93.6229437767415,-0.7192737254492955,0.3015434649262178,-2.3853069593973415,0.01706487578897191,0.05624308186950353,Sarcoidosis_vs_Control,MRPL54
MRPL55,31.248916914303646,0.2312843789787078,0.4171688139504387,0.5544143551588333,0.5792953040006072,0.7103069076209922,Sarcoidosis_vs_Control,MRPL55
MRPL9,214.95369512101783,-0.08728504868089422,0.2327312013061037,-0.37504661253430766,0.7076258007408998,0.8078972427190529,Sarcoidosis_vs_Control,MRPL9
MRPS10,286.3636825687821,0.19432532077049094,0.30036713917312363,0.6469593221996465,0.5176582706014684,0.6576965324687698,Sarcoidosis_vs_Control,MRPS10
MRPS11,82.33039264067533,0.4422556364089704,0.42908338213628494,1.030698588715099,0.3026821867844385,0.457692769514098,Sarcoidosis_vs_Control,MRPS11
MRPS14,140.8936927247892,-0.48867334378200183,0.2855985877016378,-1.711049580863174,0.08707196047717829,0.18901313266661318,Sarcoidosis_vs_Control,MRPS14
MRPS15,177.07556516400655,0.32696971508337747,0.22258142968680153,1.4689891943971365,0.14183572009803036,0.2691731016251793,Sarcoidosis_vs_Control,MRPS15
MRPS16,336.87856785626946,0.9338959111288446,0.267914752238199,3.4857950274366813,0.0004906768207179697,0.0033814163322737744,Sarcoidosis_vs_Control,MRPS16
MRPS17,74.02635720446452,-0.07568025072810894,0.3179004992967925,-0.238062698534656,0.8118324653384779,0.8820404042661915,Sarcoidosis_vs_Control,MRPS17
MRPS18A,143.38363939807414,0.5148264089671684,0.23918699506618338,2.152401341154502,0.031365758171474974,0.08873600958386203,Sarcoidosis_vs_Control,MRPS18A
MRPS18B,214.1122266741351,0.8667061973632121,0.2769650849319572,3.1292976787169335,0.0017522469523536734,0.009478165544140077,Sarcoidosis_vs_Control,MRPS18B
MRPS18C,287.0737122185375,-0.7703387290072798,0.25624837233395087,-3.006219013182064,0.002645184003347918,0.013061608499471258,Sarcoidosis_vs_Control,MRPS18C
MRPS2,44.47885204959891,-1.0351349779191164,0.5504000526701243,-1.8806956374684656,0.0600133334612469,0.14355744354916028,Sarcoidosis_vs_Control,MRPS2
MRPS21,19.684645120176267,0.14455641965943639,0.5495093163197392,0.26306454752684183,0.7925008287667823,0.8701244387821649,Sarcoidosis_vs_Control,MRPS21
MRPS22,61.50126269354264,-0.6382364564171107,0.48967531614481086,-1.3033870309043027,0.1924426619197519,0.33435320420965975,Sarcoidosis_vs_Control,MRPS22
MRPS23,75.17359656894183,0.20404966112289993,0.363030856302513,0.5620725003961252,0.5740666236604115,0.7060431518717286,Sarcoidosis_vs_Control,MRPS23
MRPS24,110.86360703258663,-1.5889561597627662,0.36763136822690395,-4.322145216895786,1.5451942848689458e-05,0.00018555482008085809,Sarcoidosis_vs_Control,MRPS24
MRPS25,50.684323972923565,-0.932076707584111,0.4504825883538247,-2.069062671190358,0.03854020606223763,0.1033844691137211,Sarcoidosis_vs_Control,MRPS25
MRPS26,80.62950760104823,-0.24508933937374958,0.30811194945660575,-0.7954554823530716,0.4263485969484344,0.5776071726300922,Sarcoidosis_vs_Control,MRPS26
MRPS27,151.59094378525737,-0.023718653888163622,0.2671639924256668,-0.08877938105661032,0.9292572445078552,0.9570671328471414,Sarcoidosis_vs_Control,MRPS27
MRPS28,83.4693059966299,0.4967846024647956,0.3110119085217817,1.5973169800024019,0.11019506770687305,0.2236393247528197,Sarcoidosis_vs_Control,MRPS28
MRPS30,194.7959503442399,-0.09376191638161928,0.38229975848945014,-0.24525758727155125,0.80625698941956,0.8786473157528474,Sarcoidosis_vs_Control,MRPS30
MRPS31,193.72379828599583,0.24147059243278648,0.21941617445771794,1.1005140939567264,0.2711081922497359,0.4242713536829363,Sarcoidosis_vs_Control,MRPS31
MRPS33,38.71056826508405,-0.265654388425677,0.5022186863289692,-0.5289615772115357,0.5968321041446549,0.7235357919369974,Sarcoidosis_vs_Control,MRPS33
MRPS35,297.9973035954077,0.38325210940808885,0.3373288569059538,1.1361379305741943,0.2558988426266319,0.40770446514741293,Sarcoidosis_vs_Control,MRPS35
MRPS36,71.39077316954196,0.4046524975384077,0.3062671035799513,1.32124048847699,0.18642119004246382,0.32696121709125725,Sarcoidosis_vs_Control,MRPS36
MRPS5,124.7019822212862,-0.02413517191466333,0.2701593401273108,-0.08933680361852302,0.9288142459326081,0.9568727943859889,Sarcoidosis_vs_Control,MRPS5
MRPS6,373.4234308801953,-0.4245895007710013,0.2978750148620245,-1.4253948118732647,0.15404310692817563,0.2862003866611841,Sarcoidosis_vs_Control,MRPS6
MRPS7,120.1428814259609,0.27929052293894163,0.3477283402637401,0.8031859661686167,0.4218672556969998,0.5731869983519179,Sarcoidosis_vs_Control,MRPS7
MRPS9,77.83033546637678,-1.0545676967132707,0.377095096025694,-2.796556380148248,0.005165039834971462,0.02221065510748871,Sarcoidosis_vs_Control,MRPS9
MRRF,95.51901830803197,0.01822346252721108,0.32604023998974846,0.055893292581872936,0.9554268142228449,0.973099149954658,Sarcoidosis_vs_Control,MRRF
MRS2,88.77580440264872,0.6403708147912112,0.4444391777446051,1.4408514074769467,0.14962666655599183,0.280329595366645,Sarcoidosis_vs_Control,MRS2
MRTO4,37.15278044067456,-1.272423324207403,0.5423165075793736,-2.3462743737727196,0.018962142946187057,0.06087732354282125,Sarcoidosis_vs_Control,MRTO4
MRVI1,2.1187147665841812,0.7370328808862634,1.5828488548591584,0.46563692965608167,0.6414754044215747,,Sarcoidosis_vs_Control,MRVI1
MS4A1,951.9582879561265,0.0054412522990010224,0.42930819986182883,0.012674466270973319,0.989887509795301,0.9950000187506106,Sarcoidosis_vs_Control,MS4A1
MS4A10,0.0,,,,,,Sarcoidosis_vs_Control,MS4A10
MS4A12,0.9037448946058418,-1.663784465785578,3.6804002146145587,-0.45206617997108856,0.6512213068492703,,Sarcoidosis_vs_Control,MS4A12
MS4A13,0.0,,,,,,Sarcoidosis_vs_Control,MS4A13
MS4A14,80.42512645246977,0.5071812284817615,0.4882003333453547,1.038879316215009,0.2988608670630777,0.453921080114104,Sarcoidosis_vs_Control,MS4A14
MS4A15,0.0,,,,,,Sarcoidosis_vs_Control,MS4A15
MS4A2,36.99834366458644,0.9578337583698964,0.8614980418334761,1.111823488688836,0.26621405057098024,0.4194032383594173,Sarcoidosis_vs_Control,MS4A2
MS4A3,50.41655965265276,2.94183114927144,0.7935913571299942,3.706984864238578,0.0002097414728940653,0.0016510193486947065,Sarcoidosis_vs_Control,MS4A3
MS4A4A,36.6600270694419,0.4753369862471609,0.6241123596581533,0.7616208506229848,0.44628632674422253,0.5956112622710787,Sarcoidosis_vs_Control,MS4A4A
MS4A5,0.0,,,,,,Sarcoidosis_vs_Control,MS4A5
MS4A6E,0.164109494974278,3.2509979675891425,5.144992677590569,0.6318761116510674,0.5274678340936472,,Sarcoidosis_vs_Control,MS4A6E
MS4A7,234.58983954155073,-0.21279128441655068,0.4760066014356877,-0.447034313756887,0.6548502847021318,0.7683141059887396,Sarcoidosis_vs_Control,MS4A7
MS4A8B,0.0,,,,,,Sarcoidosis_vs_Control,MS4A8B
MSC,20.204945493265466,-0.8727164374303895,0.8082801646251161,-1.0797202203213279,0.2802667868493405,0.4343288701201751,Sarcoidosis_vs_Control,MSC
MSGN1,0.9775575143567099,-1.8762420079719282,3.7412987092722707,-0.5014948427726266,0.616022906482015,,Sarcoidosis_vs_Control,MSGN1
MSH2,204.11456290216353,-0.05657470249373873,0.38937435791491315,-0.14529642577568383,0.8844768365988916,0.9297797105166966,Sarcoidosis_vs_Control,MSH2
MSH3,64.90983637390477,0.7107746648988112,0.4267668880106597,1.6654869083495007,0.09581565336486185,0.20242693153332594,Sarcoidosis_vs_Control,MSH3
MSH4,91.96902327720842,2.6581489075006193,1.058734682488501,2.510684642211567,0.01204972879746261,0.04307072155343824,Sarcoidosis_vs_Control,MSH4
MSH5,18.105935087230097,0.5107256659923088,0.6053631665531322,0.8436682213427712,0.3988548302716687,0.5527652945496128,Sarcoidosis_vs_Control,MSH5
MSH6,70.73152032097956,-0.9807785305716935,0.3901928742861194,-2.5135736585812465,0.01195148172762213,0.04278729011779214,Sarcoidosis_vs_Control,MSH6
MSI1,0.0765887836342836,0.4877380483346433,5.954393187957517,0.08191230120998237,0.934716452362472,,Sarcoidosis_vs_Control,MSI1
MSI2,97.96364970185988,-0.13440277351678157,0.28019091336972307,-0.47968284160390223,0.6314529304486921,0.7497110461336441,Sarcoidosis_vs_Control,MSI2
MSL1,784.7941315586273,-0.14084177232118006,0.37621164952194497,-0.37436845057868035,0.7081302119849644,0.8082278900795024,Sarcoidosis_vs_Control,MSL1
MSL2,649.8311381012854,-0.5982410369287369,0.2362286026331733,-2.5324665610358505,0.011326317232673829,0.04097803491103275,Sarcoidosis_vs_Control,MSL2
MSL3,781.177621929564,-0.6101871838738018,0.19796530313360447,-3.0822935848611492,0.002054121366150599,0.010714843799033253,Sarcoidosis_vs_Control,MSL3
MSLN,1.427078501157117,0.34659120140976674,2.324316358029981,0.14911533028297697,0.8814626293169285,,Sarcoidosis_vs_Control,MSLN
MSMB,0.164109494974278,3.2509979675891425,5.144992677590569,0.6318761116510674,0.5274678340936472,,Sarcoidosis_vs_Control,MSMB
MSMO1,131.87155562626822,0.8239630349776248,0.3057370724043876,2.6950053145265884,0.007038750836847359,0.028305457586866044,Sarcoidosis_vs_Control,MSMO1
MSMP,12.107733677782473,0.8389775982229252,0.6364474416646145,1.318219766943516,0.18743009026153357,0.32822073516478295,Sarcoidosis_vs_Control,MSMP
MSN,7966.367564646804,0.26244909460891513,0.1913651429271012,1.3714571556476864,0.17023249070699586,0.305887353565834,Sarcoidosis_vs_Control,MSN
MSR1,11.143779461165447,0.9357661482947158,0.8128955350006546,1.1511517876573925,0.24966979571319248,0.40089226941828116,Sarcoidosis_vs_Control,MSR1
MSRA,83.54450587260715,-0.09705667073675332,0.3249913141508671,-0.2986438914231959,0.7652117723238981,0.8494994577096934,Sarcoidosis_vs_Control,MSRA
MSRB2,110.71000170681782,0.959075259743137,0.39702211555962275,2.415672130483895,0.015706196890308114,0.05284939390775769,Sarcoidosis_vs_Control,MSRB2
MSRB3,20.672338589441246,0.15644615050285834,0.5284940607411291,0.2960225329372054,0.767212873378387,0.8507981400533081,Sarcoidosis_vs_Control,MSRB3
MST1,14.274350150622325,-0.8590095106580745,0.7708682769686157,-1.1143402009433672,0.2651332667883324,0.418284320825534,Sarcoidosis_vs_Control,MST1
MST1P2,3.606142560332534,-1.231185480931547,1.7608502212990724,-0.6991994356131189,0.4844274032635367,,Sarcoidosis_vs_Control,MST1P2
MST1P9,0.07898421128914049,0.4877380483346433,5.954393187957517,0.08191230120998237,0.934716452362472,,Sarcoidosis_vs_Control,MST1P9
MST1R,0.7859618199428516,-1.4956493029256355,3.904528921375245,-0.38305499409614846,0.7016789886569608,,Sarcoidosis_vs_Control,MST1R
MST4,278.6064442607006,-0.28436784384667274,0.259646953419762,-1.0952096302356582,0.2734248076274398,0.4267725703122982,Sarcoidosis_vs_Control,MST4
MSTN,0.502613115650502,-0.7785358140111406,4.13532134939486,-0.18826488880363967,0.8506690078467473,,Sarcoidosis_vs_Control,MSTN
MSTO1,48.83582330946713,-0.5379750854179698,0.41852952466219373,-1.28539339214404,0.1986548491352036,0.3423013184304958,Sarcoidosis_vs_Control,MSTO1
MSX1,0.09384682276240784,0.48773804833464257,5.954393187957517,0.08191230120998225,0.9347164523624721,,Sarcoidosis_vs_Control,MSX1
MSX2,0.0,,,,,,Sarcoidosis_vs_Control,MSX2
MT1A,0.3521493827103739,-0.47705129296246035,4.594694609165519,-0.10382655073763468,0.9173069958941331,,Sarcoidosis_vs_Control,MT1A
MT1B,0.17198560958788758,0.16714392540201814,5.9015452968676385,0.028322060916948836,0.977405285588734,,Sarcoidosis_vs_Control,MT1B
MT1DP,0.5107744898430393,1.962392080544234,2.5282363999802815,0.7761901064946062,0.4376367467800004,,Sarcoidosis_vs_Control,MT1DP
MT1E,26.093845748766277,0.1273450524424272,0.802475187108667,0.15869033022846946,0.8739128569962105,0.9228859883780731,Sarcoidosis_vs_Control,MT1E
MT1F,46.78103835462757,-0.025414190314560416,0.37700362257148645,-0.06741099764828239,0.9462545142483905,0.9668972303922218,Sarcoidosis_vs_Control,MT1F
MT1G,2.3141256505342698,-0.5268294671070466,1.7310837688171616,-0.3043350510224157,0.7608726439466245,,Sarcoidosis_vs_Control,MT1G
MT1H,1.1400716216114994,0.63784773554179,2.126535168506994,0.2999469489092026,0.764217622023347,,Sarcoidosis_vs_Control,MT1H
MT1IP,0.7965705138049807,-1.4135104280160116,3.918132226725155,-0.36076128783368006,0.7182779044355567,,Sarcoidosis_vs_Control,MT1IP
MT1L,52.89728364080953,1.9120905019895849,1.8798637765364208,1.0171431174191465,0.3090853512302091,0.464806052293442,Sarcoidosis_vs_Control,MT1L
MT1M,0.7511974192767102,-1.3585988145138752,3.9071483108767895,-0.34772133188079485,0.7280494747103105,,Sarcoidosis_vs_Control,MT1M
MT1X,89.97582427577866,-0.14364947423051339,0.3313130979751375,-0.43357620060433943,0.6645962203019893,0.7757173130771229,Sarcoidosis_vs_Control,MT1X
MT2A,1080.1718856147434,-0.34905077598084305,0.6504234482754025,-0.536651587371813,0.5915083029391806,0.7198644533463361,Sarcoidosis_vs_Control,MT2A
MT3,0.9882111621311301,-1.8678890123768261,4.124796003937259,-0.45284397351865696,0.6506610967139351,,Sarcoidosis_vs_Control,MT3
MT4,0.0,,,,,,Sarcoidosis_vs_Control,MT4
MTA1,173.06266701225286,-1.2813394447080375,0.3078679594624063,-4.1619772546175,3.155037833972824e-05,0.0003388588684099452,Sarcoidosis_vs_Control,MTA1
MTA2,468.0609394637354,0.19226460170332843,0.18913990248228896,1.0165205711752552,0.309381556609024,0.4650033448714374,Sarcoidosis_vs_Control,MTA2
MTA3,133.34185292576743,0.1958379182389997,0.36523343120099583,0.5361993221568643,0.5918208019405389,0.7198931310077605,Sarcoidosis_vs_Control,MTA3
MTAP,81.98128511669321,-0.16296450934744042,0.40690488425315563,-0.4004977960550902,0.688789906449039,0.7954557616249905,Sarcoidosis_vs_Control,MTAP
